GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
49625,217782096.0,504965.0,84.086,0.195,44.433447,-85.88303
49626,3600526.0,842559.0,1.39,0.325,44.239211,-86.290782
49627,4323064.0,6081799.0,1.669,2.348,45.08436,-85.344921
49628,1935742.0,4164889.0,0.747,1.608,44.615416,-86.244403
49629,10404207.0,13682563.0,4.017,5.283,44.918988,-85.390286
49630,117038970.0,18380905.0,45.189,7.097,44.818252,-86.009304
49631,384407512.0,11395677.0,148.421,4.4,43.912709,-85.262924
49632,219331280.0,1315067.0,84.684,0.508,44.239007,-84.967889
49633,425365423.0,7138186.0,164.235,2.756,44.558687,-85.206185
49634,387002.0,0.0,0.149,0.0,44.214834,-86.290297
49635,104322699.0,59687930.0,40.279,23.046,44.617255,-86.192428
49636,30983602.0,27945599.0,11.963,10.79,44.855494,-85.963203
49637,64754740.0,8576106.0,25.002,3.311,44.621616,-85.709787
49638,178236311.0,1717465.0,68.817,0.663,44.286973,-85.755675
49639,155604866.0,2150878.0,60.079,0.83,43.84701,-85.408527
49640,154421060.0,18683882.0,59.622,7.214,44.715246,-86.04869
49642,46948666.0,764891.0,18.127,0.295,43.8689,-85.761035
49643,145743427.0,11189218.0,56.272,4.32,44.639739,-85.828941
49644,298000731.0,4818773.0,115.059,1.861,44.098869,-85.910662
49645,104045964.0,1156741.0,40.172,0.447,44.362133,-86.029373
49646,574794178.0,14446482.0,221.929,5.578,44.724482,-85.055762
49648,68910856.0,58115617.0,26.607,22.439,44.996418,-85.33633
49649,269449085.0,551393.0,104.035,0.213,44.563373,-85.525432
49650,63789777.0,5067901.0,24.629,1.957,44.739836,-85.887151
49651,579274588.0,15341469.0,223.659,5.923,44.390519,-85.104789
49653,72028982.0,9761964.0,27.811,3.769,44.973631,-85.723949
49654,90065554.0,7151027.0,34.775,2.761,45.146182,-86.051574
49655,232789844.0,4120103.0,89.881,1.591,44.024932,-85.43205
49656,327688744.0,1290903.0,126.521,0.498,44.067819,-85.692017
49657,249732214.0,1525166.0,96.422,0.589,44.212501,-85.169164
49659,427157202.0,3944886.0,164.926,1.523,44.895608,-85.019378
49660,483610176.0,25298644.0,186.723,9.768,44.22514,-86.210203
49663,440657288.0,2174503.0,170.139,0.84,44.435317,-85.390105
49664,149685187.0,5212821.0,57.794,2.013,44.887981,-85.898639
49665,406875508.0,2643975.0,157.096,1.021,44.095202,-85.118154
49666,6579448.0,0.0,2.54,0.0,44.622029,-85.554055
49667,206211680.0,3019712.0,79.619,1.166,44.363328,-84.914644
49668,275379073.0,8067237.0,106.324,3.115,44.405467,-85.702659
49670,119590447.0,56032708.0,46.174,21.634,45.126997,-85.662573
49674,4161316.0,1848983.0,1.607,0.714,45.055769,-85.578277
49675,31268466.0,12997132.0,12.073,5.018,44.384188,-86.225384
49676,111555876.0,27404294.0,43.072,10.581,44.825304,-85.288336
49677,341392708.0,2900626.0,131.812,1.12,43.894733,-85.552563
49679,142602938.0,2356304.0,55.059,0.91,43.875013,-85.145788
49680,134983176.0,879089.0,52.117,0.339,44.646003,-85.262702
49682,95202866.0,72799865.0,36.758,28.108,44.978664,-85.627013
49683,222970574.0,1013970.0,86.089,0.391,44.540521,-85.926894
49684,260959256.0,65376504.0,100.757,25.242,44.762335,-85.703568
49686,311438927.0,75012440.0,120.247,28.962,44.658479,-85.627161
49688,249926074.0,1276085.0,96.497,0.493,44.117006,-85.450376
49689,203720251.0,4733854.0,78.657,1.828,44.213228,-85.902445
49690,198923713.0,35395696.0,76.805,13.666,44.788567,-85.399581
49701,32542065.0,16171385.0,12.565,6.244,45.771346,-84.739188
49705,196498534.0,1092325.0,75.869,0.422,45.355095,-84.460991
49706,161861135.0,5525982.0,62.495,2.134,45.438274,-84.779397
49707,559605896.0,108222456.0,216.065,41.785,45.094306,-83.476214
49709,590045520.0,12270100.0,227.818,4.738,45.015273,-84.158729
49710,94277542.0,41663319.0,36.401,16.086,46.276096,-84.176734
49712,185674343.0,27018327.0,71.689,10.432,45.209259,-85.009296
49713,256303373.0,2429992.0,98.959,0.938,45.210925,-84.842257
49715,476036307.0,77884820.0,183.799,30.071,46.39742,-84.708184
49716,62633145.0,213423.0,24.183,0.082,45.517286,-84.748136
49717,2370777.0,0.0,0.915,0.0,45.434968,-84.691217
49718,128852389.0,51096174.0,49.75,19.728,45.734622,-84.861522
49719,151569223.0,58663970.0,58.521,22.65,46.005621,-84.324829
49720,247695058.0,78527382.0,95.636,30.32,45.280509,-85.245046
49721,669800673.0,95176676.0,258.611,36.748,45.582257,-84.460476
49722,1716845.0,552668.0,0.663,0.213,45.427456,-84.862324
49724,144013372.0,1201579.0,55.604,0.464,46.32764,-84.390112
49725,124726835.0,46029992.0,48.157,17.772,45.978483,-84.020784
49726,333385413.0,284027357.0,128.721,109.664,46.003738,-83.615219
49727,334371105.0,27002853.0,129.101,10.426,45.125273,-85.105817
49728,463887413.0,69150691.0,179.108,26.699,46.411594,-85.028468
49729,97815324.0,13646183.0,37.767,5.269,45.166897,-85.292072
49730,241962931.0,1005877.0,93.422,0.388,45.044034,-84.867529
49733,327406623.0,3363302.0,126.412,1.299,44.806466,-84.696639
49735,648925312.0,20605820.0,250.551,7.956,44.997921,-84.670462
49736,209675746.0,113903084.0,80.956,43.978,46.082887,-84.07518
49738,760401974.0,14934976.0,293.593,5.766,44.698328,-84.609421
49740,320316286.0,43752399.0,123.675,16.893,45.524807,-85.008345
49743,233246030.0,4566301.0,90.057,1.763,45.266958,-83.893364
49744,91841733.0,110243.0,35.46,0.043,44.993123,-83.657097
49745,203606258.0,27005315.0,78.613,10.427,46.03979,-84.522382
49746,548426650.0,33038237.0,211.749,12.756,45.062994,-83.951021
49747,250455157.0,551612.0,96.701,0.213,44.849651,-83.65314
49748,271715206.0,2686503.0,104.91,1.037,46.374911,-85.212879
49749,188236581.0,36490649.0,72.679,14.089,45.425743,-84.567774
49751,392814378.0,5596154.0,151.666,2.161,44.982838,-84.430167
49752,66380708.0,770598.0,25.63,0.298,46.260473,-84.534214
49753,442567631.0,12523784.0,170.876,4.835,45.017318,-83.777038
49755,258508196.0,15212600.0,99.811,5.874,45.634591,-84.801026
49756,423566678.0,13560045.0,163.54,5.236,44.822189,-84.282568
49757,11275042.0,37527874.0,4.353,14.49,45.856211,-84.62144
49759,390695694.0,18415953.0,150.848,7.11,45.417476,-84.096086
49760,371944677.0,22826574.0,143.609,8.813,46.04055,-84.902479
49762,566630634.0,230977630.0,218.777,89.181,46.106064,-85.336135
49764,154133.0,0.0,0.06,0.0,45.424174,-84.827403
49765,650572285.0,28580694.0,251.187,11.035,45.328392,-84.24252
49766,114731998.0,21654784.0,44.298,8.361,44.908297,-83.432043
49768,426629681.0,80778044.0,164.723,31.189,46.654828,-85.117026
49769,138196709.0,7369713.0,53.358,2.845,45.570812,-84.861754
49770,284063398.0,37434227.0,109.677,14.453,45.331217,-84.897137
49774,417400538.0,75864356.0,161.159,29.291,46.162451,-84.315258
49775,90946645.0,34427738.0,35.115,13.293,45.770763,-84.477959
49776,320238057.0,4084426.0,123.645,1.577,45.232202,-83.680373
49777,164912890.0,83543528.0,63.673,32.256,45.30553,-83.507135
49779,312540852.0,59262032.0,120.673,22.881,45.407692,-83.863353
49780,775501180.0,8087102.0,299.423,3.122,46.21306,-84.728545
49781,203698504.0,57300893.0,78.648,22.124,46.00904,-84.977294
49782,188272589.0,5116284.0,72.692,1.975,45.674252,-85.542708
49783,391215682.0,104556168.0,151.049,40.369,46.416901,-84.289054
49788,20073352.0,91948.0,7.75,0.036,46.265348,-84.465049
49791,2789892.0,0.0,1.077,0.0,45.486753,-84.595768
49793,160001352.0,4347695.0,61.777,1.679,46.202824,-85.0634
49795,338298413.0,2168827.0,130.618,0.837,45.160679,-84.579688
49796,5246156.0,5188718.0,2.026,2.003,45.262557,-84.959158
49799,286263859.0,3516361.0,110.527,1.358,45.262245,-84.580365
49801,390426853.0,13187785.0,150.745,5.092,45.960954,-87.976613
49802,20518494.0,1431768.0,7.922,0.553,45.80106,-88.077894
49805,78030259.0,6037305.0,30.128,2.331,47.367297,-88.351332
49806,118452092.0,40063682.0,45.735,15.469,46.452414,-86.901161
49807,543132653.0,31534580.0,209.705,12.176,45.773089,-87.34358
49808,418390545.0,144667971.0,161.541,55.857,46.823114,-87.85267
49812,184766391.0,69400.0,71.339,0.027,45.591632,-87.50312
49814,600940613.0,22683102.0,232.024,8.758,46.565613,-87.905613
49815,303671584.0,5237697.0,117.248,2.022,46.185396,-87.96424
49816,143802906.0,5194667.0,55.523,2.006,46.285383,-86.895309
49817,237722141.0,1225422.0,91.785,0.473,45.961986,-86.458306
49818,466117009.0,3149114.0,179.969,1.216,45.950764,-87.338535
49819,33681740.0,204564.0,13.005,0.079,46.108909,-87.456296
49820,52894860.0,781712.0,20.423,0.302,46.190093,-85.654181
49821,373703046.0,1864659.0,144.288,0.72,45.529658,-87.631007
49822,157196735.0,20756252.0,60.694,8.014,46.433521,-87.024586
49825,58966147.0,224470.0,22.767,0.087,46.346884,-86.994898
49826,36993613.0,219842.0,14.283,0.085,46.323306,-87.052838
49827,266273671.0,5053421.0,102.809,1.951,46.177009,-85.560604
49829,168726347.0,14771501.0,65.146,5.703,45.765396,-87.131216
49831,302480716.0,4637705.0,116.788,1.791,46.063637,-87.611784
49833,20965922.0,1691012.0,8.095,0.653,46.292626,-87.327611
49834,93400839.0,1710366.0,36.062,0.66,45.945664,-87.768387
49835,244514512.0,26628491.0,94.408,10.281,45.735776,-86.562598
49836,261738995.0,54766452.0,101.058,21.145,46.201987,-85.903336
49837,178325267.0,21289226.0,68.852,8.22,45.868675,-87.079134
49838,361167178.0,13940566.0,139.447,5.382,46.031864,-85.737404
49839,359542993.0,59234070.0,138.82,22.87,46.618009,-86.108426
49840,467664755.0,44442533.0,180.566,17.159,46.103036,-86.010544
49841,496758668.0,11312934.0,191.8,4.368,46.275179,-87.465733
49847,153037899.0,780300.0,59.088,0.301,45.704676,-87.636201
49848,11088468.0,0.0,4.281,0.0,45.378247,-87.636417
49849,737360670.0,34167982.0,284.697,13.192,46.432711,-87.756405
49852,614205.0,77421.0,0.237,0.03,45.786249,-87.816777
49853,439204428.0,28051962.0,169.578,10.831,46.368293,-85.750902
49854,1341630290.0,93373214.0,518.006,36.052,46.061609,-86.304483
49855,520017835.0,104735818.0,200.78,40.439,46.578817,-87.455304
49858,222280084.0,20411996.0,85.823,7.881,45.219025,-87.578451
49861,508595533.0,36423584.0,196.37,14.063,46.761747,-88.248509
49862,425038072.0,115501820.0,164.108,44.596,46.394478,-86.696088
49863,1408928.0,0.0,0.544,0.0,45.613401,-87.551569
49864,12282463.0,0.0,4.742,0.0,45.871476,-86.672584
49866,376696200.0,12452511.0,145.443,4.808,46.521482,-87.580782
49868,1825961836.0,95470880.0,705.008,36.862,46.510988,-85.517552
49870,142384720.0,1316759.0,54.975,0.508,45.867201,-87.878923
49871,33740181.0,2882274.0,13.027,1.113,46.430159,-87.542378
49872,49103060.0,0.0,18.959,0.0,46.021064,-87.084351
49873,435231946.0,738048.0,168.044,0.285,45.890452,-87.57873
49874,102451925.0,334083.0,39.557,0.129,45.714924,-87.473942
49876,8958243.0,607091.0,3.459,0.234,45.80269,-87.98283
49877,314875959.0,1105993.0,121.574,0.427,46.148036,-87.705499
49878,1209817554.0,91655494.0,467.113,35.388,45.945698,-86.860412
49879,365887796.0,20111508.0,141.27,7.765,46.358718,-88.038808
49880,560356908.0,2205213.0,216.355,0.851,46.110993,-87.222358
49881,120347828.0,882120.0,46.467,0.341,46.07322,-88.047262
49883,696716098.0,24240004.0,269.004,9.359,46.431726,-86.000888
49884,729264869.0,28682810.0,281.571,11.074,46.419898,-86.329645
49885,381392151.0,2308316.0,147.256,0.891,46.33805,-87.19832
49886,40287981.0,0.0,15.555,0.0,45.73915,-87.527004
49887,556142482.0,35513539.0,214.728,13.712,45.42934,-87.550635
49891,220667217.0,994738.0,85.2,0.384,46.241277,-87.022529
49892,421827223.0,8959022.0,162.868,3.459,45.81807,-87.785817
49893,194414683.0,1860159.0,75.064,0.718,45.297038,-87.605155
49894,2164792.0,79271.0,0.836,0.031,45.786301,-87.075504
49895,566347356.0,20235511.0,218.668,7.813,46.165312,-86.665885
49896,152107281.0,226558.0,58.729,0.087,45.677575,-87.389319
49901,6206198.0,0.0,2.396,0.0,47.307796,-88.395208
49902,816801.0,0.0,0.315,0.0,46.043004,-88.379881
49903,480152661.0,8533463.0,185.388,3.295,46.332624,-88.445286
49905,153872050.0,31184232.0,59.41,12.04,47.121853,-88.722062
49908,268605438.0,28041868.0,103.709,10.827,46.768216,-88.557216
49910,313101057.0,25020953.0,120.889,9.661,46.613364,-89.608438
49911,107236507.0,72972.0,41.404,0.028,46.489436,-90.05072
49912,554684253.0,4172850.0,214.165,1.611,46.496716,-89.194224
49913,181466736.0,4257890.0,70.065,1.644,47.243215,-88.458417
49915,2326963.0,0.0,0.898,0.0,46.065123,-88.622018
49916,276552559.0,16804311.0,106.778,6.488,46.984094,-88.586325
49917,4444590.0,0.0,1.716,0.0,47.281359,-88.359132
49918,122104025.0,62755531.0,47.145,24.23,47.435192,-87.851282
49919,307951979.0,9135252.0,118.901,3.527,46.471594,-88.441953
49920,1095137271.0,63912799.0,422.835,24.677,46.138161,-88.30225
49921,1060897.0,5298.0,0.41,0.002,47.092564,-88.582649
49922,15203969.0,6369830.0,5.87,2.459,47.100549,-88.483088
49925,328260607.0,233527.0,126.742,0.09,46.544419,-89.374684
49927,45206900.0,809145.0,17.454,0.312,46.030666,-88.535015
49929,45763822.0,0.0,17.67,0.0,46.772777,-89.188255
49930,126693323.0,12172018.0,48.917,4.7,47.16548,-88.539664
49931,73336217.0,7107139.0,28.315,2.744,47.084375,-88.572787
49934,5722884.0,1440964.0,2.21,0.556,47.178117,-88.437985
49935,1229733056.0,33526999.0,474.803,12.945,46.175587,-88.752156
49938,616006652.0,54795293.0,237.842,21.157,46.584294,-90.131942
49942,2640830.0,19038.0,1.02,0.007,47.275174,-88.401792
49945,429643895.0,43751969.0,165.886,16.893,47.180029,-88.314119
49946,703621463.0,67475200.0,271.67,26.052,46.720894,-88.321592
49947,827675238.0,38498856.0,319.567,14.864,46.385417,-89.616356
49948,344278674.0,1196974.0,132.927,0.462,46.711175,-89.020015
49950,462748333.0,29599641.0,178.668,11.428,47.386333,-88.133704
49952,170361035.0,3525187.0,65.777,1.361,46.701362,-88.784945
49953,1087668814.0,3162878.0,419.951,1.221,46.803804,-89.371849
49955,29347560.0,236332.0,11.331,0.091,47.006575,-88.694612
49958,313886418.0,13210906.0,121.192,5.101,46.828387,-88.668431
49959,1834582.0,0.0,0.708,0.0,46.470646,-89.998352
49960,109230331.0,1743701.0,42.174,0.673,46.711853,-89.258371
49961,155371175.0,1761688.0,59.989,0.68,46.52939,-88.731554
49962,258690000.0,16709508.0,99.881,6.452,46.839281,-88.131113
49963,31095806.0,0.0,12.006,0.0,47.041467,-88.689132
49965,536224837.0,6136503.0,207.038,2.369,46.955096,-88.859543
49967,879300343.0,18456063.0,339.5,7.126,46.506508,-88.966362
49968,648359236.0,5714817.0,250.333,2.207,46.490298,-89.887421
49969,675796169.0,61063099.0,260.926,23.577,46.251655,-89.210723
49970,266705615.0,2848816.0,102.976,1.1,46.547419,-88.600365
49971,243950017.0,709791.0,94.19,0.274,46.70924,-89.705285
50001,62127106.0,664511.0,23.987,0.257,41.362724,-93.433418
50002,279019948.0,182250.0,107.73,0.07,41.514778,-94.648341
50003,296293661.0,1891348.0,114.4,0.73,41.611504,-94.043026
50005,69351831.0,271748.0,26.777,0.105,42.131988,-93.034602
50006,317608479.0,136481.0,122.629,0.053,42.508362,-93.401924
50007,13778011.0,0.0,5.32,0.0,41.806825,-93.602007
50008,219823980.0,799592.0,84.875,0.309,40.679672,-93.380265
50009,65151851.0,51547.0,25.155,0.02,41.644957,-93.45933
50010,154694798.0,579365.0,59.728,0.224,42.030852,-93.5884
50011,125094.0,0.0,0.048,0.0,42.024034,-93.636451
50012,1970836.0,11770.0,0.761,0.005,42.026751,-93.645874
50014,144699577.0,126557.0,55.869,0.049,42.046297,-93.694448
50020,248209186.0,919321.0,95.834,0.355,41.438416,-94.747041
50021,66675324.0,16482.0,25.743,0.006,41.724267,-93.56532
50022,431445019.0,396033.0,166.582,0.153,41.414374,-94.996402
50023,57405459.0,75990.0,22.164,0.029,41.730271,-93.634978
50025,507431561.0,0.0,195.92,0.0,41.757959,-94.923571
50026,142869462.0,0.0,55.162,0.0,41.858516,-94.44958
50027,72300423.0,591189.0,27.915,0.228,41.482026,-92.469368
50028,114898328.0,70134.0,44.362,0.027,41.80691,-93.154284
50029,104965078.0,73324.0,40.527,0.028,41.828956,-94.555933
50032,955412.0,0.0,0.369,0.0,41.666521,-93.542387
50033,288203.0,0.0,0.111,0.0,41.363038,-93.792843
50034,161883964.0,1602666.0,62.504,0.619,42.521662,-93.661406
50035,116770930.0,125744.0,45.086,0.049,41.723928,-93.458071
50036,502576647.0,2581080.0,194.046,0.997,42.085554,-93.864204
50038,7910334.0,966311.0,3.054,0.373,41.525073,-93.903282
50039,60611304.0,32941.0,23.402,0.013,41.814355,-93.996623
50041,1091042.0,0.0,0.421,0.0,42.638478,-93.248113
50042,83827850.0,334754.0,32.366,0.129,41.533745,-94.905323
50044,118457713.0,15343.0,45.737,0.006,41.202081,-92.882789
50046,119244047.0,729296.0,46.04,0.282,41.893405,-93.523012
50047,150480285.0,1680042.0,58.101,0.649,41.463639,-93.47428
50048,226295337.0,277932.0,87.373,0.107,41.512457,-94.520058
50049,520862667.0,2275544.0,201.106,0.879,41.034517,-93.295407
50050,197586562.0,28537.0,76.289,0.011,42.158973,-94.503593
50051,66182736.0,390346.0,25.553,0.151,42.135392,-93.141399
50052,50874674.0,65955.0,19.643,0.025,40.64326,-93.444379
50054,151303601.0,1568669.0,58.419,0.606,41.690374,-93.233337
50055,126015168.0,292432.0,48.655,0.113,41.878681,-93.296135
50056,148881605.0,310723.0,57.484,0.12,42.013198,-93.296527
50057,52157438.0,26100.0,20.138,0.01,41.179914,-93.134256
50058,364071802.0,160131.0,140.569,0.062,41.85571,-94.690994
50060,452462636.0,1147636.0,174.697,0.443,40.751408,-93.31886
50061,80134976.0,1566951.0,30.94,0.605,41.485756,-93.7853
50062,80081232.0,23079.0,30.92,0.009,41.235597,-93.245092
50063,170414676.0,118000.0,65.797,0.046,41.695549,-93.940678
50064,40418910.0,0.0,15.606,0.0,42.107729,-94.23663
50065,147327550.0,575404.0,56.883,0.222,40.613858,-93.781727
50066,64261105.0,471078.0,24.811,0.182,41.798081,-94.233396
50067,86782148.0,311356.0,33.507,0.12,40.717682,-93.861649
50068,114674913.0,61870.0,44.276,0.024,40.948073,-93.466254
50069,13205665.0,0.0,5.099,0.0,41.520708,-94.030263
50070,170639126.0,431546.0,65.884,0.167,41.445537,-94.232632
50071,292908211.0,337362.0,113.092,0.13,42.64862,-93.504898
50072,228440861.0,450129.0,88.202,0.174,41.471219,-94.122983
50073,67245562.0,176052.0,25.964,0.068,41.793831,-93.525213
50074,125806857.0,2009090.0,48.574,0.776,40.865931,-94.080133
50075,119361200.0,7736.0,46.086,0.003,42.332139,-93.550631
50076,289965747.0,685667.0,111.956,0.265,41.592177,-94.841945
50078,660700.0,0.0,0.255,0.0,41.93858,-92.863031
50101,25431218.0,0.0,9.819,0.0,42.667352,-93.634644
50102,1304963.0,0.0,0.504,0.0,42.245542,-93.400194
50103,157259222.0,150478.0,60.718,0.058,40.79512,-93.609144
50104,28940553.0,0.0,11.174,0.0,41.486799,-92.386662
50105,20560449.0,0.0,7.938,0.0,42.110285,-93.637284
50106,170041704.0,99380.0,65.653,0.038,41.881076,-92.805779
50107,130366323.0,109876.0,50.335,0.042,42.036533,-94.219069
50108,188443646.0,164436.0,72.759,0.063,40.8257,-93.952664
50109,56666044.0,6088740.0,21.879,2.351,41.77088,-93.800631
50111,71177026.0,280635.0,27.482,0.108,41.691228,-93.804487
50112,475237384.0,434760.0,183.49,0.168,41.730188,-92.715452
50115,440965639.0,219586.0,170.258,0.085,41.68324,-94.561556
50116,44059149.0,12619.0,17.011,0.005,41.179772,-92.97361
50117,71585237.0,71929.0,27.639,0.028,41.670465,-94.848497
50118,49689969.0,1774590.0,19.185,0.685,41.466968,-93.378981
50119,39608364.0,746255.0,15.293,0.288,41.313093,-92.939687
50120,43941417.0,0.0,16.966,0.0,41.933734,-92.982857
50122,218555529.0,65912.0,84.385,0.025,42.305362,-93.311807
50123,204314653.0,269954.0,78.886,0.104,40.833825,-93.513815
50124,54098670.0,0.0,20.888,0.0,41.885672,-93.604073
50125,423849074.0,2672902.0,163.649,1.032,41.335185,-93.584634
50126,351570064.0,342068.0,135.742,0.132,42.494379,-93.2554
50127,28260.0,0.0,0.011,0.0,41.77714,-93.205809
50128,75688825.0,209997.0,29.224,0.081,41.855589,-94.300236
50129,434199376.0,1459251.0,167.645,0.563,42.014771,-94.376743
50130,170593091.0,1337885.0,65.866,0.517,42.303387,-93.669264
50131,55693473.0,8960156.0,21.503,3.46,41.69212,-93.715156
